eventid,begin_date,end_date,country_txt,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,alternative_txt,multiple,success,suicide,targsubtype1_txt,corp1,natlty1_txt,targsubtype2_txt,corp2,natlty2_txt,targsubtype3_txt,corp3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weapsubtype1_txt,weapsubtype2,weapsubtype2_txt,weapsubtype3_txt,weapsubtype4_txt,nkill,nkillter,nwound,nwoundte,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome_txt,nreleased,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,weapon_biological,weapon_chemical,weapon_radiological,weapon_nuclear,weapon_firearms,weapon_explosives,weapon_fake weapons,weapon_incendiary,weapon_melee,weapon_vehicle,weapon_sabotage equipment,weapon_other,weapon_unknown,attack_assassination,attack_armed assault,attack_bombing/explosion,attack_hijacking,attack_hostage taking (barricade incident),attack_hostage taking (kidnapping),attack_facility/infrastructure attack,attack_unarmed assault,attack_unknown,target_business,target_government (general),target_police,target_military,target_abortion related,target_airports & aircraft,target_government (diplomatic),target_educational institution,target_food or water supply,target_journalists & media,target_maritime,target_ngo,target_other,target_private citizens & property,target_religious figures/institutions,target_telecommunication
202105260029,2021-05-25,2021-05-25,Afghanistan,South Asia,Nangarhar,Bawli,34.366687,70.235937,1,0,1,1,1,0,,0.0,1,0,Bridge/Car Tunnel,Not Applicable,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Landmine,,,,,0.0,0.0,0.0,0.0,Unknown,,Bridge damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105260032,2021-05-26,2021-05-26,Yemen,Middle East & North Africa,Taizz,Ash Shamayatayn district,13.218725,43.915037,3,0,1,1,1,0,,0.0,0,0,"Government Personnel (excluding police, military)",Taiz Transport Office,Yemen,,,,,,,Tribesmen,Rashid Al-Mamari Militia,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,0.0,0.0,,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105260033,2021-05-26,2021-05-26,Yemen,Middle East & North Africa,Marib,Ghareeb,15.4928,45.3631,1,0,1,1,1,0,,0.0,0,0,Named Civilian,Not Applicable,Yemen,,,,,,,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105260036,2021-05-26,2021-05-26,Myanmar,Southeast Asia,Shan,Mongyai,22.414886,98.038946,1,0,1,1,1,0,,1.0,1,0,School/University/Educational Building,Ho Ya High School,Myanmar,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,School damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,"202105270049, 202105260036",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202105270002,2021-05-27,2021-05-27,Ukraine,Eastern Europe,Luhansk,Novotoshkivske,48.727014,38.633059,1,1,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Ukraine,,,,,,,Luhansk People's Republic,,,,,,0,,,0,-99,0,0,,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",4.0,Rifle/Shotgun (non-automatic),,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,1,0,1,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105270013,2021-05-27,2021-05-27,Nigeria,Sub-Saharan Africa,Benue,Shikaan,7.165786,9.284102,2,0,1,1,1,0,,0.0,1,0,Village/City/Town/Suburb,Shikaan Mbagena Kpav Village,Nigeria,,,,,,,Fulani extremists,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,36.0,0.0,,0.0,,,,-9,,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105270014,2021-05-27,2021-05-27,Nigeria,Sub-Saharan Africa,Taraba,Pangari,8.128611,10.986111,1,0,1,1,1,0,,0.0,1,0,Village/City/Town/Suburb,Pangari Village,Nigeria,,,,,,,Fulani extremists,,,,,,1,,,0,-99,0,0,,,,,,,,,,,,,,2.0,0.0,11.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105270015,2021-05-27,2021-05-27,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Bulongo,0.346102,29.654343,1,1,1,1,1,0,,0.0,1,0,Retail/Grocery/Bakery,Unknown,Democratic Republic of the Congo,,,,,,,Allied Democratic Forces (ADF),,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,18.0,Arson/Fire,,,1.0,0.0,2.0,0.0,Minor (likely < $1 million),,Vehicle damaged,-9,,,,,,,,,,,,,,START Primary Collection,0,1,0,1,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105270017,2021-05-27,2021-05-27,Afghanistan,South Asia,Nangarhar,Daman,34.475,70.532222,1,0,1,1,1,0,,0.0,0,0,"Government Personnel (excluding police, military)",Government of Kamar,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Sticky Bomb,,,,,0.0,0.0,3.0,0.0,Minor (likely < $1 million),,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105270018,2021-05-27,2021-05-27,Afghanistan,South Asia,Nangarhar,Shaburhan,34.452583,70.479396,2,0,1,1,1,0,,0.0,0,0,"Government Personnel (excluding police, military)",Government of Kunar,Afghanistan,,,,,,,Khorasan Chapter of the Islamic State,,,,,,0,,,0,-99,0,1,Unknown,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,2.0,0.0,Minor (likely < $1 million),,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,1,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105270019,2021-05-27,2021-05-27,Afghanistan,South Asia,Takhar,Chah Ab district,37.45,69.879722,3,0,1,1,1,0,,0.0,0,0,Village/City/Town/Suburb,Chah Ab District,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105270020,2021-05-27,2021-05-27,Iraq,Middle East & North Africa,Muthanna,Unknown,29.913317,45.299387,4,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Unit/Patrol/Convoy,Combined Joint Task Force – Operation Inherent Resolve (CJTF-OIR),International,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,1,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105270022,2021-05-27,2021-05-27,Myanmar,Southeast Asia,Mon,Thaton district,17.2167,97.23023,3,0,1,1,1,0,,0.0,1,0,Political Party Member/Rally,Union Solidarity and Development Party (USDP),Myanmar,,,,,,,Unknown,,,,,,0,,,0,2,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105270023,2021-05-27,2021-05-27,Myanmar,Southeast Asia,Mon,Mawlamyine district,15.248758,97.853115,3,0,1,1,1,0,,0.0,0,0,Government Building/Facility/Office,Government of Ye Township,Myanmar,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Other Explosive Type,,,,,0.0,0.0,5.0,0.0,Minor (likely < $1 million),,Building damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105270024,2021-05-27,2021-05-27,Philippines,Southeast Asia,Batangas,Macalamcam B,13.862386,121.328429,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,"Military Personnel (soldiers, troops, officers, forces)",Intelligence Service of the Armed Forces of the Philippines (ISAFP),Philippines,,,,,,,New People's Army (NPA),,,,,,0,,,0,3,1,0,,,,,,,,,Handgun,,,,,0.0,0.0,1.0,0.0,Unknown,,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105270026,2021-05-27,2021-05-27,Nigeria,Sub-Saharan Africa,Benue,Makurdi,7.732152,8.539144,1,1,1,1,1,0,,1.0,1,0,Vehicles/Transportation,Not Applicable,Nigeria,,,,,,,Fulani extremists,,,,,,1,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,6.0,0.0,14.0,0.0,Minor (likely < $1 million),,Vehicles damaged,1,,,-99.0,,,0.0,,,,,,Unknown,-99.0,START Primary Collection,-9,-9,0,-9,"202105270026, 202105270027, 202105270028, 202105270029, 202105280021",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105270027,2021-05-27,2021-05-27,Nigeria,Sub-Saharan Africa,Benue,Shikaan,7.165786,9.284102,2,0,1,1,1,0,,1.0,1,0,Student,College of Education,Nigeria,Unnamed Civilian/Unspecified,Not Applicable,Nigeria,,,,Fulani extremists,,,,,,1,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,18.0,Arson/Fire,Knife or Other Sharp Object,,12.0,0.0,,0.0,Minor (likely < $1 million),,Buildings damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,"202105270026, 202105270027, 202105270028, 202105270029, 202105280021",0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105270028,2021-05-27,2021-05-27,Nigeria,Sub-Saharan Africa,Benue,Mbagena,7.197538,9.520768,1,0,1,1,1,0,,1.0,1,0,Village/City/Town/Suburb,Mbagena Community,Nigeria,,,,,,,Fulani extremists,,,,,,1,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,18.0,Arson/Fire,Knife or Other Sharp Object,,12.0,0.0,,0.0,Minor (likely < $1 million),,Buildings damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,"202105270026, 202105270027, 202105270028, 202105270029, 202105280021",0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105270029,2021-05-27,2021-05-27,Nigeria,Sub-Saharan Africa,Benue,Kpav,7.165786,9.284102,2,0,1,1,1,0,,1.0,1,0,Village/City/Town/Suburb,Kpav Community,Nigeria,,,,,,,Fulani extremists,,,,,,1,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,18.0,Arson/Fire,Knife or Other Sharp Object,,12.0,0.0,,0.0,Minor (likely < $1 million),,Buildings damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,"202105270026, 202105270027, 202105270028, 202105270029, 202105280021",0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105270039,2021-05-27,2021-05-27,India,South Asia,Chhattisgarh,Sukma district,18.390912,81.6588,3,0,1,1,1,0,,0.0,0,0,,Unknown,India,,,,,,,Maoists,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105270041,2021-05-27,2021-05-27,Iraq,Middle East & North Africa,Diyala,Hamandaliyah,33.773349,45.14945,2,0,1,1,1,0,,0.0,0,0,Farmer,Not Applicable,Iraq,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105270043,2021-05-27,2021-05-27,Iraq,Middle East & North Africa,Al Anbar,Qaim district,34.316858,41.16026,3,0,1,1,1,0,,1.0,1,0,House/Apartment/Residence,Not Applicable,Iraq,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,House damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,1,0,1,"202105270043, 202105270044",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105270044,2021-05-27,2021-05-27,Iraq,Middle East & North Africa,Al Anbar,Qaim district,34.316858,41.16026,3,0,1,1,0,1,Insurgency/Guerilla Action,1.0,1,0,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Army,Iraq,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,2.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,"202105270043, 202105270044",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105270047,2021-05-27,2021-05-27,Colombia,South America,Valle del Cauca,Unknown,3.800889,-76.641271,4,0,1,1,1,0,,0.0,1,0,Police Patrol (including vehicles and convoys),Mobile Riot Squad,Colombia,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Arson/Fire,23.0,Knife or Other Sharp Object,Blunt Object,,0.0,0.0,7.0,0.0,None,0.0,,1,7.0,-99.0,,,,0.0,,,,,,Hostage(s) killed (not during rescue attempt),7.0,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202105270049,2021-05-27,2021-05-27,Myanmar,Southeast Asia,Shan,Mongyai,22.414886,98.038946,1,0,1,1,1,0,,1.0,1,0,School/University/Educational Building,Ho Ya High School,Myanmar,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,School damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,"202105270049, 202105260036",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202105280001,2021-05-28,2021-05-28,Afghanistan,South Asia,Badghis,Muqur district,35.039722,63.2925,3,0,1,1,1,0,,0.0,1,0,Intelligence,National Directorate of Security (NDS),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105280004,2021-05-28,2021-05-28,Afghanistan,South Asia,Uruzgan,Gizab district,33.6025,66.0625,3,0,1,1,1,0,,0.0,1,0,Unnamed Civilian/Unspecified,Not Applicable,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Landmine,,,,,1.0,0.0,3.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105280005,2021-05-28,2021-05-28,Afghanistan,South Asia,Helmand,Nahri Saraj district,31.829949,64.568109,3,0,1,1,1,0,,0.0,1,0,House/Apartment/Residence,Not Applicable,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,3.0,0.0,5.0,0.0,Minor (likely < $1 million),,House damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105280012,2021-05-28,2021-05-28,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Mighende,0.386377,29.869981,2,0,1,1,1,0,,0.0,1,0,House/Apartment/Residence,Not Applicable,Democratic Republic of the Congo,,,,,,,Allied Democratic Forces (ADF),,,,,,0,,,0,-99,0,0,,,,,,,,,Arson/Fire,,,,,5.0,0.0,,0.0,Minor (likely < $1 million),,House damaged,-9,,,,,,,,,,,,,,START Primary Collection,0,1,0,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105280015,2021-05-28,2021-05-28,Central African Republic,Sub-Saharan Africa,Nana-Mambere,Bandiba,5.514238,14.794122,1,0,1,1,1,0,,0.0,1,0,Police Patrol (including vehicles and convoys),Central Police,Central African Republic,Private Security Company/Firm,Unknown,Russia,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Landmine,,,,,5.0,0.0,5.0,0.0,Minor (likely < $1 million),,Convoy damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,1,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202105280016,2021-05-28,2021-05-28,Nigeria,Sub-Saharan Africa,Kaduna,Kurmin Kare,9.764203,7.454194,1,1,1,1,1,0,,0.0,1,0,Unnamed Civilian/Unspecified,Not Applicable,Nigeria,,,,,,,Fulani extremists,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,,0.0,,0.0,None,0.0,,1,,,-99.0,,,0.0,,,,,,Unknown,-99.0,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105280017,2021-05-28,2021-05-28,Philippines,Southeast Asia,Occidental Mindoro,Nicolas,12.304933,121.2025,1,0,1,1,1,0,,0.0,1,0,Politician or Political Party Movement/Meeting/Rally,Government of Philippines,Philippines,,,,,,,New People's Army (NPA),Kilusang Larangang Gerilya-Mark Anthony Velasco (KLG-MAV),,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,2.0,0.0,9.0,0.0,Minor (likely < $1 million),,Police vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105280018,2021-05-28,2021-05-28,Afghanistan,South Asia,Laghman,Unknown,34.872565,70.098393,4,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Barracks/Base/Headquarters/Checkpost,Afghan National Security Force (ANSF),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,0.0,,0.0,Unknown,,Military base damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105280019,2021-05-28,2021-05-28,Afghanistan,South Asia,Faryab,Badghisi,36.065556,64.6625,1,0,1,1,1,0,,0.0,1,0,House/Apartment/Residence,Not Applicable,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,0.0,4.0,0.0,Minor (likely < $1 million),,House damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105280021,2021-05-28,2021-05-28,Nigeria,Sub-Saharan Africa,Benue,Mbakpa,7.663893,8.177564,2,0,1,1,1,0,,1.0,1,0,Unnamed Civilian/Unspecified,Not Applicable,Nigeria,,,,,,,Fulani extremists,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,"202105270026, 202105270027, 202105270028, 202105270029, 202105280021",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105280023,2021-05-28,2021-05-28,Pakistan,South Asia,Khyber Pakhtunkhwa,Babuzai,34.42317,72.138651,1,0,1,1,1,0,,0.0,1,0,Police Patrol (including vehicles and convoys),Pakistani Police,Pakistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202105280024,2021-05-28,2021-05-28,Indonesia,Southeast Asia,Papua,Pegunungan Bintang district,-4.794367,140.768766,3,0,1,1,1,0,,0.0,1,0,"Police Building (headquarters, station, school)",Indonesian National Police (INP),Indonesia,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,0.0,0.0,Minor (likely < $1 million),,Weapon stolen,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202105280025,2021-05-28,2021-05-28,France,Western Europe,Pays de la Loire,La Chapelle-sur-Erdre,47.299576,-1.550638,1,0,1,1,1,1,Lack of Intentionality,0.0,1,0,Police Security Forces/Officers,French Police,France,Unnamed Civilian/Unspecified,Not Applicable,France,,,,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,Handgun,23.0,Knife or Other Sharp Object,,,1.0,1.0,3.0,0.0,None,0.0,,1,1.0,2.0,,,,0.0,,,,,,Successful Rescue,1.0,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
202105280026,2021-05-28,2021-05-28,Saudi Arabia,Middle East & North Africa,Unknown,Unknown,,,5,0,1,1,1,0,,0.0,0,0,,Unknown,Saudi Arabia,,,,,,,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,Remote Trigger,,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,1,1,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105280031,2021-05-28,2021-05-28,Philippines,Southeast Asia,Albay,Cotmon,13.1175,123.663611,1,0,1,1,1,0,,0.0,0,0,Politician or Political Party Movement/Meeting/Rally,Government of Taladong Village,Philippines,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,0.0,0.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105280032,2021-05-28,2021-05-28,Philippines,Southeast Asia,Masbate,Don Pablo Dela Rosa,12.538981,123.334586,1,0,1,1,1,0,,0.0,0,0,Politician or Political Party Movement/Meeting/Rally,Government of Don Pablo Dela Rosa Barangay,Philippines,,,,,,,Unknown,,,,,,0,,,0,3,0,0,,,,,,,,,Unknown Gun Type,,,,,0.0,0.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
